comm_id,client_pin,comm_date,comm_type,channel,offer_id,success
h-02617,30135,2025-02-18,call_collect,call,COLLECT_01,0
h-02618,30135,2025-03-02,sms_refinance,sms,REFIN_12,0
h-02619,30135,2025-03-24,push_credit,push,CC_LIMIT,0
h-02620,30135,2025-04-20,sms_refinance,sms,REFIN_12,0
h-02621,30135,2025-05-05,call_collect,call,COLLECT_01,0
h-02622,30135,2025-05-30,call_collect,call,COLLECT_01,1
h-02623,30135,2025-06-24,push_service,push,PUSH_ON,0
h-02624,30135,2025-07-19,call_collect,call,COLLECT_01,0
h-02625,30135,2025-08-02,push_credit,push,CC_LIMIT,0
h-02626,30135,2025-08-23,push_service,push,PUSH_ON,0
h-02627,30135,2025-09-14,sms_cashback,sms,CASHBACK_5,0
h-02628,30135,2025-10-05,email_cashback,email,CASHBACK_5,0
h-02629,30135,2025-10-18,sms_cashback,sms,CASHBACK_5,0
h-02630,30135,2025-10-27,sms_cashback,sms,CASHBACK_5,0
h-02631,30135,2025-11-04,push_service,push,PUSH_ON,1
h-02632,30135,2025-12-01,call_collect,call,COLLECT_01,0
h-02633,30135,2025-12-16,sms_cashback,sms,CASHBACK_5,1
h-02634,30135,2026-01-12,sms_cashback,sms,CASHBACK_5,0
h-02635,30135,2026-02-01,sms_refinance,sms,REFIN_12,0
h-02636,30135,2026-02-24,push_cashback,push,CASHBACK_5,1
h-02637,30135,2026-03-13,push_cashback,push,CASHBACK_5,0
h-02638,30135,2026-04-05,sms_cashback,sms,CASHBACK_5,0
h-02639,30135,2026-04-19,email_cashback,email,CASHBACK_5,0
h-02640,30135,2026-05-13,sms_cashback,sms,CASHBACK_5,0
h-02641,30135,2026-06-04,email_cashback,email,CASHBACK_5,0
h-02642,30135,2026-06-14,email_cashback,email,CASHBACK_5,0
h-02643,30136,2025-02-01,push_credit,push,CC_LIMIT,1
h-02644,30136,2025-02-10,push_cashback,push,CASHBACK_5,1
h-02645,30136,2025-02-22,push_service,push,PUSH_ON,0
h-02646,30136,2025-03-13,push_service,push,PUSH_ON,0
h-02647,30136,2025-03-26,email_cashback,email,CASHBACK_5,0
h-02648,30136,2025-04-06,email_cashback,email,CASHBACK_5,0
h-02649,30136,2025-04-16,push_credit,push,CC_LIMIT,1
h-02650,30136,2025-04-25,call_collect,call,COLLECT_01,0
h-02651,30136,2025-05-12,push_credit,push,CC_LIMIT,0
h-02652,30136,2025-06-09,push_service,push,PUSH_ON,0
h-02653,30136,2025-06-24,push_credit,push,CC_LIMIT,0
h-02654,30136,2025-07-14,sms_cashback,sms,CASHBACK_5,0
h-02655,30136,2025-07-27,push_service,push,PUSH_ON,0
h-02656,30136,2025-08-15,email_cashback,email,CASHBACK_5,0
h-02657,30136,2025-09-11,sms_cashback,sms,CASHBACK_5,0
h-02658,30136,2025-09-29,push_service,push,PUSH_ON,0
h-02659,30136,2025-10-11,sms_cashback,sms,CASHBACK_5,0
h-02660,30136,2025-10-28,push_credit,push,CC_LIMIT,0
h-02661,30136,2025-11-20,push_credit,push,CC_LIMIT,0
h-02662,30136,2025-11-29,push_credit,push,CC_LIMIT,0
h-02663,30136,2025-12-21,push_cashback,push,CASHBACK_5,0
h-02664,30136,2026-01-05,push_cashback,push,CASHBACK_5,1
h-02665,30136,2026-01-26,push_cashback,push,CASHBACK_5,0
h-02666,30137,2025-01-17,push_service,push,PUSH_ON,0
h-02667,30137,2025-02-12,push_service,push,PUSH_ON,0
h-02668,30137,2025-03-08,sms_cashback,sms,CASHBACK_5,0
h-02669,30137,2025-04-03,push_credit,push,CC_LIMIT,0
h-02670,30137,2025-04-15,push_credit,push,CC_LIMIT,0
h-02671,30137,2025-04-28,sms_cashback,sms,CASHBACK_5,0
h-02672,30137,2025-05-26,call_collect,call,COLLECT_01,0
h-02673,30137,2025-06-15,push_cashback,push,CASHBACK_5,0
h-02674,30137,2025-07-13,push_service,push,PUSH_ON,0
h-02675,30137,2025-08-07,push_cashback,push,CASHBACK_5,1
h-02676,30137,2025-09-03,sms_refinance,sms,REFIN_12,0
h-02677,30137,2025-09-23,call_collect,call,COLLECT_01,0
h-02678,30137,2025-10-13,sms_cashback,sms,CASHBACK_5,0
h-02679,30137,2025-10-28,push_cashback,push,CASHBACK_5,0
h-02680,30137,2025-11-14,push_cashback,push,CASHBACK_5,0
h-02681,30137,2025-11-28,sms_refinance,sms,REFIN_12,1
h-02682,30137,2025-12-22,sms_cashback,sms,CASHBACK_5,1
h-02683,30137,2026-01-07,sms_cashback,sms,CASHBACK_5,0
h-02684,30137,2026-02-03,push_cashback,push,CASHBACK_5,0
h-02685,30137,2026-02-25,push_credit,push,CC_LIMIT,0
h-02686,30137,2026-03-22,push_service,push,PUSH_ON,1
h-02687,30137,2026-04-13,call_collect,call,COLLECT_01,0
h-02688,30137,2026-05-09,push_credit,push,CC_LIMIT,0
h-02689,30137,2026-06-02,push_credit,push,CC_LIMIT,0
h-02690,30138,2025-01-27,call_collect,call,COLLECT_01,0
h-02691,30138,2025-02-14,push_service,push,PUSH_ON,1
h-02692,30138,2025-03-12,call_collect,call,COLLECT_01,0
h-02693,30138,2025-03-27,sms_cashback,sms,CASHBACK_5,1
h-02694,30138,2025-04-23,push_credit,push,CC_LIMIT,1
h-02695,30138,2025-05-12,push_credit,push,CC_LIMIT,0
h-02696,30138,2025-06-01,call_collect,call,COLLECT_01,0
h-02697,30138,2025-06-28,push_cashback,push,CASHBACK_5,1
h-02698,30138,2025-07-26,sms_refinance,sms,REFIN_12,1
h-02699,30138,2025-08-11,email_cashback,email,CASHBACK_5,0
h-02700,30138,2025-09-06,push_credit,push,CC_LIMIT,0
h-02701,30138,2025-09-27,push_cashback,push,CASHBACK_5,0
h-02702,30138,2025-10-18,call_collect,call,COLLECT_01,0
h-02703,30138,2025-10-31,sms_cashback,sms,CASHBACK_5,1
h-02704,30138,2025-11-13,sms_cashback,sms,CASHBACK_5,0
h-02705,30138,2025-12-08,push_credit,push,CC_LIMIT,0
h-02706,30138,2025-12-25,call_collect,call,COLLECT_01,1
h-02707,30138,2026-01-06,push_service,push,PUSH_ON,0
h-02708,30138,2026-01-20,call_collect,call,COLLECT_01,0
h-02709,30138,2026-02-08,push_service,push,PUSH_ON,0
h-02710,30138,2026-02-28,push_cashback,push,CASHBACK_5,0
h-02711,30138,2026-03-10,sms_refinance,sms,REFIN_12,0
h-02712,30138,2026-03-20,sms_refinance,sms,REFIN_12,1
h-02713,30138,2026-04-17,push_cashback,push,CASHBACK_5,0
h-02714,30138,2026-05-08,sms_cashback,sms,CASHBACK_5,1
h-02715,30138,2026-05-16,push_cashback,push,CASHBACK_5,0
h-02716,30138,2026-06-13,push_credit,push,CC_LIMIT,0
h-02717,30139,2025-01-30,push_service,push,PUSH_ON,0
h-02718,30139,2025-02-13,push_credit,push,CC_LIMIT,0
h-02719,30139,2025-02-27,push_credit,push,CC_LIMIT,0
h-02720,30139,2025-03-21,email_cashback,email,CASHBACK_5,0
h-02721,30139,2025-04-17,push_service,push,PUSH_ON,0
h-02722,30139,2025-04-28,sms_refinance,sms,REFIN_12,0
h-02723,30139,2025-05-12,sms_refinance,sms,REFIN_12,0
h-02724,30139,2025-06-08,push_credit,push,CC_LIMIT,0
h-02725,30139,2025-06-18,push_cashback,push,CASHBACK_5,0
h-02726,30139,2025-07-10,push_service,push,PUSH_ON,0
h-02727,30139,2025-07-25,call_collect,call,COLLECT_01,0
h-02728,30139,2025-08-11,push_cashback,push,CASHBACK_5,1
h-02729,30139,2025-09-08,sms_cashback,sms,CASHBACK_5,0
h-02730,30139,2025-09-26,email_cashback,email,CASHBACK_5,0
h-02731,30139,2025-10-20,sms_refinance,sms,REFIN_12,0
h-02732,30139,2025-10-29,push_cashback,push,CASHBACK_5,0
h-02733,30139,2025-11-18,push_service,push,PUSH_ON,0
h-02734,30139,2025-12-14,call_collect,call,COLLECT_01,0
h-02735,30139,2026-01-10,push_service,push,PUSH_ON,0
h-02736,30139,2026-02-05,call_collect,call,COLLECT_01,0
h-02737,30139,2026-02-23,push_service,push,PUSH_ON,0
h-02738,30139,2026-03-15,email_cashback,email,CASHBACK_5,0
h-02739,30139,2026-03-29,email_cashback,email,CASHBACK_5,1
h-02740,30139,2026-04-09,push_service,push,PUSH_ON,0
h-02741,30139,2026-04-28,push_credit,push,CC_LIMIT,0
h-02742,30139,2026-05-21,push_service,push,PUSH_ON,0
h-02743,30139,2026-06-17,push_service,push,PUSH_ON,0
h-02744,30140,2025-01-27,push_service,push,PUSH_ON,1
h-02745,30140,2025-02-23,call_collect,call,COLLECT_01,0
h-02746,30140,2025-03-16,sms_cashback,sms,CASHBACK_5,0
h-02747,30140,2025-03-31,email_cashback,email,CASHBACK_5,0
h-02748,30140,2025-04-17,email_cashback,email,CASHBACK_5,0
h-02749,30140,2025-05-09,email_cashback,email,CASHBACK_5,0
h-02750,30140,2025-05-22,call_collect,call,COLLECT_01,0
h-02751,30140,2025-06-18,push_cashback,push,CASHBACK_5,0
h-02752,30140,2025-07-04,sms_refinance,sms,REFIN_12,0
h-02753,30140,2025-07-22,push_service,push,PUSH_ON,1
h-02754,30140,2025-08-02,sms_refinance,sms,REFIN_12,0
h-02755,30140,2025-08-26,push_service,push,PUSH_ON,0
h-02756,30140,2025-09-17,push_credit,push,CC_LIMIT,0
h-02757,30141,2025-01-29,push_cashback,push,CASHBACK_5,0
h-02758,30141,2025-02-12,push_cashback,push,CASHBACK_5,0
h-02759,30141,2025-03-08,call_collect,call,COLLECT_01,0
h-02760,30141,2025-04-02,sms_refinance,sms,REFIN_12,0
h-02761,30141,2025-04-17,sms_refinance,sms,REFIN_12,0
h-02762,30141,2025-04-28,sms_cashback,sms,CASHBACK_5,0
h-02763,30141,2025-05-25,call_collect,call,COLLECT_01,0
h-02764,30141,2025-06-06,push_service,push,PUSH_ON,1
h-02765,30141,2025-07-01,sms_refinance,sms,REFIN_12,1
h-02766,30141,2025-07-23,sms_cashback,sms,CASHBACK_5,0
h-02767,30141,2025-08-15,call_collect,call,COLLECT_01,0
h-02768,30141,2025-09-12,push_cashback,push,CASHBACK_5,0
h-02769,30141,2025-10-07,sms_refinance,sms,REFIN_12,1
h-02770,30141,2025-10-18,push_service,push,PUSH_ON,1
h-02771,30141,2025-10-29,push_service,push,PUSH_ON,0
h-02772,30141,2025-11-11,push_cashback,push,CASHBACK_5,0
h-02773,30141,2025-11-26,push_cashback,push,CASHBACK_5,0
h-02774,30141,2025-12-11,sms_refinance,sms,REFIN_12,0
h-02775,30141,2026-01-08,push_cashback,push,CASHBACK_5,0
h-02776,30141,2026-01-27,sms_refinance,sms,REFIN_12,1
h-02777,30141,2026-02-17,push_cashback,push,CASHBACK_5,0
h-02778,30141,2026-03-15,call_collect,call,COLLECT_01,1
h-02779,30141,2026-04-07,sms_refinance,sms,REFIN_12,0
h-02780,30141,2026-05-04,call_collect,call,COLLECT_01,0
h-02781,30142,2025-01-27,sms_cashback,sms,CASHBACK_5,0
h-02782,30142,2025-02-15,push_service,push,PUSH_ON,0
h-02783,30142,2025-03-11,call_collect,call,COLLECT_01,0
h-02784,30142,2025-03-23,sms_cashback,sms,CASHBACK_5,0
h-02785,30142,2025-04-11,call_collect,call,COLLECT_01,0
h-02786,30142,2025-05-09,call_collect,call,COLLECT_01,0
h-02787,30142,2025-06-06,push_cashback,push,CASHBACK_5,0
h-02788,30142,2025-06-23,sms_cashback,sms,CASHBACK_5,0
h-02789,30142,2025-07-02,push_service,push,PUSH_ON,0
h-02790,30142,2025-07-15,email_cashback,email,CASHBACK_5,0
h-02791,30142,2025-08-02,sms_cashback,sms,CASHBACK_5,0
h-02792,30142,2025-08-21,sms_refinance,sms,REFIN_12,0
h-02793,30142,2025-09-09,push_cashback,push,CASHBACK_5,0
h-02794,30142,2025-10-06,call_collect,call,COLLECT_01,0
h-02795,30142,2025-11-03,sms_cashback,sms,CASHBACK_5,0
h-02796,30142,2025-11-13,sms_refinance,sms,REFIN_12,0
h-02797,30142,2025-12-05,email_cashback,email,CASHBACK_5,0
h-02798,30142,2025-12-15,email_cashback,email,CASHBACK_5,0
h-02799,30142,2026-01-11,email_cashback,email,CASHBACK_5,0
h-02800,30142,2026-01-27,push_service,push,PUSH_ON,1
h-02801,30143,2025-01-14,push_cashback,push,CASHBACK_5,0
h-02802,30143,2025-02-03,push_cashback,push,CASHBACK_5,0
h-02803,30143,2025-03-03,push_cashback,push,CASHBACK_5,0
h-02804,30143,2025-03-13,push_credit,push,CC_LIMIT,0
h-02805,30143,2025-03-23,push_cashback,push,CASHBACK_5,1
h-02806,30143,2025-04-06,call_collect,call,COLLECT_01,0
h-02807,30143,2025-04-28,push_cashback,push,CASHBACK_5,0
h-02808,30143,2025-05-08,push_cashback,push,CASHBACK_5,1
h-02809,30143,2025-05-24,push_cashback,push,CASHBACK_5,0
h-02810,30143,2025-06-13,push_service,push,PUSH_ON,0
h-02811,30143,2025-07-02,call_collect,call,COLLECT_01,0
h-02812,30143,2025-07-14,push_service,push,PUSH_ON,0
h-02813,30143,2025-08-01,push_cashback,push,CASHBACK_5,0
h-02814,30143,2025-08-18,sms_refinance,sms,REFIN_12,0
h-02815,30143,2025-09-04,push_credit,push,CC_LIMIT,1
h-02816,30143,2025-09-25,call_collect,call,COLLECT_01,0
h-02817,30143,2025-10-19,call_collect,call,COLLECT_01,0
h-02818,30143,2025-11-02,sms_cashback,sms,CASHBACK_5,0
h-02819,30144,2025-01-26,push_service,push,PUSH_ON,0
h-02820,30144,2025-02-06,call_collect,call,COLLECT_01,0
h-02821,30144,2025-03-06,call_collect,call,COLLECT_01,1
h-02822,30144,2025-03-17,call_collect,call,COLLECT_01,0
h-02823,30144,2025-03-28,sms_refinance,sms,REFIN_12,0
h-02824,30144,2025-04-25,sms_cashback,sms,CASHBACK_5,0
h-02825,30144,2025-05-16,sms_cashback,sms,CASHBACK_5,0
h-02826,30144,2025-05-26,sms_cashback,sms,CASHBACK_5,0
h-02827,30144,2025-06-22,email_cashback,email,CASHBACK_5,0
h-02828,30144,2025-07-05,sms_cashback,sms,CASHBACK_5,0
h-02829,30144,2025-07-27,push_cashback,push,CASHBACK_5,0
h-02830,30144,2025-08-19,push_cashback,push,CASHBACK_5,0
h-02831,30144,2025-09-04,sms_refinance,sms,REFIN_12,1
h-02832,30144,2025-09-26,email_cashback,email,CASHBACK_5,0
h-02833,30144,2025-10-05,push_service,push,PUSH_ON,0
h-02834,30144,2025-10-26,email_cashback,email,CASHBACK_5,0
h-02835,30144,2025-11-07,sms_cashback,sms,CASHBACK_5,0
h-02836,30144,2025-11-18,push_service,push,PUSH_ON,1
h-02837,30144,2025-11-29,call_collect,call,COLLECT_01,0
h-02838,30145,2025-01-13,push_cashback,push,CASHBACK_5,0
h-02839,30145,2025-02-04,push_credit,push,CC_LIMIT,1
h-02840,30145,2025-03-04,sms_refinance,sms,REFIN_12,0
h-02841,30145,2025-03-30,push_service,push,PUSH_ON,1
h-02842,30145,2025-04-25,push_service,push,PUSH_ON,1
h-02843,30145,2025-05-12,push_credit,push,CC_LIMIT,0
h-02844,30145,2025-06-08,sms_refinance,sms,REFIN_12,0
h-02845,30145,2025-06-23,email_cashback,email,CASHBACK_5,0
h-02846,30145,2025-07-13,sms_refinance,sms,REFIN_12,0
h-02847,30145,2025-07-31,email_cashback,email,CASHBACK_5,0
h-02848,30145,2025-08-26,sms_cashback,sms,CASHBACK_5,0
h-02849,30145,2025-09-08,sms_refinance,sms,REFIN_12,0
h-02850,30145,2025-09-24,call_collect,call,COLLECT_01,0
h-02851,30145,2025-10-11,push_cashback,push,CASHBACK_5,0
h-02852,30145,2025-10-23,call_collect,call,COLLECT_01,0
h-02853,30145,2025-11-08,push_cashback,push,CASHBACK_5,0
h-02854,30145,2025-11-22,sms_cashback,sms,CASHBACK_5,0
h-02855,30145,2025-12-01,push_credit,push,CC_LIMIT,1
h-02856,30145,2025-12-16,sms_refinance,sms,REFIN_12,0
h-02857,30145,2025-12-29,email_cashback,email,CASHBACK_5,0
h-02858,30145,2026-01-26,push_credit,push,CC_LIMIT,0
h-02859,30145,2026-02-22,push_credit,push,CC_LIMIT,0
h-02860,30145,2026-03-03,sms_cashback,sms,CASHBACK_5,0
h-02861,30145,2026-03-25,push_credit,push,CC_LIMIT,1
h-02862,30145,2026-04-18,email_cashback,email,CASHBACK_5,0
h-02863,30145,2026-05-16,sms_cashback,sms,CASHBACK_5,0
h-02864,30145,2026-06-05,sms_refinance,sms,REFIN_12,0
h-02865,30146,2025-01-26,push_service,push,PUSH_ON,1
h-02866,30146,2025-02-14,push_credit,push,CC_LIMIT,0
h-02867,30146,2025-03-06,sms_cashback,sms,CASHBACK_5,1
h-02868,30146,2025-03-18,call_collect,call,COLLECT_01,0
h-02869,30146,2025-04-13,call_collect,call,COLLECT_01,0
h-02870,30146,2025-04-21,push_cashback,push,CASHBACK_5,0
h-02871,30146,2025-05-12,sms_refinance,sms,REFIN_12,0
h-02872,30146,2025-05-29,push_service,push,PUSH_ON,0
h-02873,30146,2025-06-22,sms_cashback,sms,CASHBACK_5,0
h-02874,30146,2025-07-16,sms_refinance,sms,REFIN_12,0
h-02875,30146,2025-08-06,email_cashback,email,CASHBACK_5,1
h-02876,30146,2025-08-19,sms_refinance,sms,REFIN_12,1
h-02877,30146,2025-09-15,push_credit,push,CC_LIMIT,0
h-02878,30146,2025-09-27,push_credit,push,CC_LIMIT,0
h-02879,30146,2025-10-11,push_cashback,push,CASHBACK_5,1
h-02880,30146,2025-10-25,sms_refinance,sms,REFIN_12,0
h-02881,30146,2025-11-11,push_service,push,PUSH_ON,1
h-02882,30146,2025-12-02,push_credit,push,CC_LIMIT,0
h-02883,30146,2025-12-22,push_cashback,push,CASHBACK_5,1
h-02884,30146,2026-01-09,push_service,push,PUSH_ON,0
h-02885,30146,2026-01-27,push_service,push,PUSH_ON,0
h-02886,30146,2026-02-22,email_cashback,email,CASHBACK_5,0
h-02887,30147,2025-01-26,push_cashback,push,CASHBACK_5,0
h-02888,30147,2025-02-18,sms_refinance,sms,REFIN_12,0
h-02889,30147,2025-03-15,sms_refinance,sms,REFIN_12,0
h-02890,30147,2025-03-26,push_service,push,PUSH_ON,1
h-02891,30147,2025-04-21,call_collect,call,COLLECT_01,0
h-02892,30147,2025-05-03,push_cashback,push,CASHBACK_5,0
h-02893,30147,2025-05-31,push_service,push,PUSH_ON,1
h-02894,30147,2025-06-10,push_credit,push,CC_LIMIT,0
h-02895,30147,2025-07-02,push_service,push,PUSH_ON,0
h-02896,30147,2025-07-18,push_cashback,push,CASHBACK_5,1
h-02897,30147,2025-08-06,email_cashback,email,CASHBACK_5,0
h-02898,30147,2025-08-28,sms_cashback,sms,CASHBACK_5,0
h-02899,30148,2025-01-28,push_cashback,push,CASHBACK_5,0
h-02900,30148,2025-02-14,call_collect,call,COLLECT_01,0
h-02901,30148,2025-03-06,call_collect,call,COLLECT_01,1
h-02902,30148,2025-03-31,push_cashback,push,CASHBACK_5,0
h-02903,30148,2025-04-25,sms_refinance,sms,REFIN_12,0
h-02904,30148,2025-05-10,push_cashback,push,CASHBACK_5,0
h-02905,30148,2025-06-07,push_cashback,push,CASHBACK_5,0
h-02906,30148,2025-06-18,call_collect,call,COLLECT_01,0
h-02907,30148,2025-07-02,call_collect,call,COLLECT_01,0
h-02908,30148,2025-07-10,sms_refinance,sms,REFIN_12,1
h-02909,30148,2025-07-22,call_collect,call,COLLECT_01,0
h-02910,30148,2025-08-12,push_credit,push,CC_LIMIT,0
h-02911,30148,2025-09-09,push_service,push,PUSH_ON,1
h-02912,30148,2025-10-05,sms_refinance,sms,REFIN_12,1
h-02913,30148,2025-10-19,sms_refinance,sms,REFIN_12,0
h-02914,30148,2025-11-14,call_collect,call,COLLECT_01,0
h-02915,30148,2025-12-11,sms_refinance,sms,REFIN_12,1
h-02916,30149,2025-01-18,email_cashback,email,CASHBACK_5,0
h-02917,30149,2025-01-31,email_cashback,email,CASHBACK_5,0
h-02918,30149,2025-02-17,email_cashback,email,CASHBACK_5,0
h-02919,30149,2025-03-05,push_cashback,push,CASHBACK_5,0
h-02920,30149,2025-03-19,push_cashback,push,CASHBACK_5,0
h-02921,30149,2025-04-04,push_service,push,PUSH_ON,0
h-02922,30149,2025-04-20,push_service,push,PUSH_ON,0
h-02923,30149,2025-04-28,push_credit,push,CC_LIMIT,1
h-02924,30149,2025-05-13,email_cashback,email,CASHBACK_5,1
h-02925,30149,2025-05-26,call_collect,call,COLLECT_01,0
h-02926,30149,2025-06-10,push_service,push,PUSH_ON,0
h-02927,30149,2025-07-08,call_collect,call,COLLECT_01,0
h-02928,30149,2025-07-20,push_service,push,PUSH_ON,1
h-02929,30150,2025-01-14,email_cashback,email,CASHBACK_5,0
h-02930,30150,2025-02-10,call_collect,call,COLLECT_01,0
h-02931,30150,2025-02-22,push_service,push,PUSH_ON,0
h-02932,30150,2025-03-19,sms_cashback,sms,CASHBACK_5,0
h-02933,30150,2025-03-31,push_cashback,push,CASHBACK_5,0
h-02934,30150,2025-04-09,sms_refinance,sms,REFIN_12,0
h-02935,30150,2025-05-01,sms_refinance,sms,REFIN_12,0
h-02936,30150,2025-05-27,push_cashback,push,CASHBACK_5,0
h-02937,30150,2025-06-07,call_collect,call,COLLECT_01,0
h-02938,30150,2025-07-04,sms_refinance,sms,REFIN_12,0
h-02939,30150,2025-07-26,sms_cashback,sms,CASHBACK_5,0
h-02940,30150,2025-08-05,push_service,push,PUSH_ON,0
h-02941,30151,2025-01-29,sms_cashback,sms,CASHBACK_5,0
h-02942,30151,2025-02-16,push_credit,push,CC_LIMIT,0
h-02943,30151,2025-03-08,push_service,push,PUSH_ON,1
h-02944,30151,2025-03-20,push_service,push,PUSH_ON,0
h-02945,30151,2025-04-02,email_cashback,email,CASHBACK_5,0
h-02946,30151,2025-04-26,email_cashback,email,CASHBACK_5,1
h-02947,30151,2025-05-17,push_cashback,push,CASHBACK_5,0
h-02948,30151,2025-06-09,email_cashback,email,CASHBACK_5,0
h-02949,30151,2025-06-20,call_collect,call,COLLECT_01,1
h-02950,30151,2025-07-13,email_cashback,email,CASHBACK_5,0
h-02951,30151,2025-07-26,sms_cashback,sms,CASHBACK_5,0
h-02952,30151,2025-08-03,push_cashback,push,CASHBACK_5,1
h-02953,30151,2025-08-24,push_cashback,push,CASHBACK_5,0
h-02954,30151,2025-09-15,call_collect,call,COLLECT_01,0
h-02955,30151,2025-10-06,push_credit,push,CC_LIMIT,0
h-02956,30151,2025-10-20,push_credit,push,CC_LIMIT,0
h-02957,30151,2025-11-07,push_credit,push,CC_LIMIT,0
h-02958,30151,2025-11-27,push_cashback,push,CASHBACK_5,0
h-02959,30151,2025-12-14,push_cashback,push,CASHBACK_5,1
h-02960,30151,2025-12-30,call_collect,call,COLLECT_01,0
h-02961,30151,2026-01-16,sms_cashback,sms,CASHBACK_5,0
h-02962,30151,2026-02-01,email_cashback,email,CASHBACK_5,0
h-02963,30151,2026-02-25,push_service,push,PUSH_ON,0
h-02964,30151,2026-03-20,email_cashback,email,CASHBACK_5,0
h-02965,30151,2026-04-08,push_service,push,PUSH_ON,1
h-02966,30152,2025-01-22,push_cashback,push,CASHBACK_5,0
h-02967,30152,2025-02-10,push_service,push,PUSH_ON,1
h-02968,30152,2025-03-06,push_service,push,PUSH_ON,0
h-02969,30152,2025-03-22,sms_refinance,sms,REFIN_12,0
h-02970,30152,2025-04-02,call_collect,call,COLLECT_01,0
h-02971,30152,2025-04-14,sms_cashback,sms,CASHBACK_5,1
h-02972,30152,2025-05-06,call_collect,call,COLLECT_01,0
h-02973,30152,2025-05-25,push_cashback,push,CASHBACK_5,0
h-02974,30152,2025-06-07,sms_refinance,sms,REFIN_12,0
h-02975,30152,2025-06-15,sms_refinance,sms,REFIN_12,0
h-02976,30152,2025-07-13,sms_cashback,sms,CASHBACK_5,0
h-02977,30152,2025-07-29,sms_cashback,sms,CASHBACK_5,0
h-02978,30152,2025-08-09,email_cashback,email,CASHBACK_5,0
h-02979,30152,2025-08-24,push_cashback,push,CASHBACK_5,0
h-02980,30152,2025-09-17,call_collect,call,COLLECT_01,0
h-02981,30152,2025-09-27,sms_refinance,sms,REFIN_12,1
h-02982,30152,2025-10-17,sms_refinance,sms,REFIN_12,0
h-02983,30152,2025-11-07,push_service,push,PUSH_ON,0
h-02984,30152,2025-12-03,email_cashback,email,CASHBACK_5,0
h-02985,30152,2025-12-28,email_cashback,email,CASHBACK_5,0
h-02986,30152,2026-01-14,email_cashback,email,CASHBACK_5,0
h-02987,30153,2025-01-18,push_service,push,PUSH_ON,0
h-02988,30153,2025-02-06,push_cashback,push,CASHBACK_5,1
h-02989,30153,2025-03-05,email_cashback,email,CASHBACK_5,0
h-02990,30153,2025-03-25,push_service,push,PUSH_ON,0
h-02991,30153,2025-04-11,sms_cashback,sms,CASHBACK_5,0
h-02992,30153,2025-04-24,sms_refinance,sms,REFIN_12,1
h-02993,30153,2025-05-03,sms_refinance,sms,REFIN_12,0
h-02994,30153,2025-05-22,sms_cashback,sms,CASHBACK_5,0
h-02995,30153,2025-06-01,sms_refinance,sms,REFIN_12,0
h-02996,30153,2025-06-16,push_service,push,PUSH_ON,1
h-02997,30153,2025-06-26,push_service,push,PUSH_ON,0
h-02998,30153,2025-07-07,sms_refinance,sms,REFIN_12,0
h-02999,30153,2025-08-03,sms_cashback,sms,CASHBACK_5,0
h-03000,30153,2025-08-26,sms_refinance,sms,REFIN_12,0
h-03001,30153,2025-09-23,sms_cashback,sms,CASHBACK_5,0
h-03002,30153,2025-10-07,push_cashback,push,CASHBACK_5,0
h-03003,30153,2025-11-04,sms_cashback,sms,CASHBACK_5,0
h-03004,30153,2025-11-19,push_cashback,push,CASHBACK_5,0
h-03005,30153,2025-12-10,email_cashback,email,CASHBACK_5,0
h-03006,30153,2025-12-27,sms_cashback,sms,CASHBACK_5,0
h-03007,30153,2026-01-05,sms_refinance,sms,REFIN_12,0
h-03008,30153,2026-01-29,push_cashback,push,CASHBACK_5,1
h-03009,30153,2026-02-21,sms_cashback,sms,CASHBACK_5,0
h-03010,30153,2026-03-03,push_cashback,push,CASHBACK_5,1
h-03011,30153,2026-03-19,sms_refinance,sms,REFIN_12,1
h-03012,30153,2026-04-09,push_service,push,PUSH_ON,0
h-03013,30154,2025-01-15,push_service,push,PUSH_ON,0
h-03014,30154,2025-01-26,push_credit,push,CC_LIMIT,0
h-03015,30154,2025-02-03,email_cashback,email,CASHBACK_5,1
